1434654476445 3 [0.72, 0.47, 0.84] [0.58, 0.52, 0.61] 24.0 0.0 8.0 20856.0 3.816329216E9 6948.0
1434654477465 3 [0.72, 0.44, 0.84] [0.58, 0.51, 0.61] 24.0 0.0 8.0 20856.0 3.816337408E9 6948.0
1434654478486 3 [0.72, 0.44, 0.85] [0.58, 0.51, 0.61] 24.0 0.0 8.0 20856.0 3.816337408E9 6948.0
1434654479505 3 [0.72, 0.44, 0.85] [0.58, 0.51, 0.61] 24.0 0.0 8.0 20856.0 3.816337408E9 6948.0
1434654480524 3 [0.74, 0.44, 0.85] [0.58, 0.51, 0.61] 24.0 0.0 8.0 20856.0 3.816337408E9 6948.0
1434654481544 3 [0.74, 0.44, 0.85] [0.58, 0.51, 0.61] 24.0 0.0 8.0 20856.0 3.8163456E9 6948.0
1434654482565 3 [0.74, 0.48, 0.85] [0.58, 0.52, 0.61] 24.0 0.0 8.0 20856.0 3.816599552E9 6948.0
1434654483585 3 [0.74, 0.48, 0.79] [0.58, 0.52, 0.6] 24.0 0.0 8.0 20856.0 3.8163456E9 6948.0
1434654484605 3 [0.74, 0.48, 0.79] [0.58, 0.52, 0.6] 24.0 0.0 8.0 20856.0 3.815948288E9 6948.0
1434654485625 3 [0.76, 0.48, 0.79] [0.59, 0.52, 0.6] 24.0 0.0 8.0 20856.0 3.816329216E9 6948.0
1434654486646 3 [0.76, 0.48, 0.79] [0.59, 0.52, 0.6] 24.0 0.0 8.0 20856.0 3.816337408E9 6948.0
1434654487666 3 [0.76, 0.44, 0.79] [0.59, 0.51, 0.6] 24.0 0.0 8.0 20856.0 3.816083456E9 6948.0
1434654488686 3 [0.76, 0.44, 0.8] [0.59, 0.51, 0.61] 24.0 0.0 8.0 20856.0 3.816083456E9 6948.0
1434654489705 3 [0.76, 0.44, 0.8] [0.59, 0.51, 0.61] 24.0 0.0 8.0 20856.0 3.816210432E9 6948.0
1434654490726 3 [0.7, 0.44, 0.8] [0.58, 0.51, 0.61] 24.0 0.0 8.0 20856.0 3.81698048E9 6948.0
1434654491747 3 [0.7, 0.44, 0.8] [0.58, 0.51, 0.61] 24.0 0.0 8.0 20856.0 3.816456192E9 6948.0
1434654492767 3 [0.7, 0.49, 0.8] [0.58, 0.52, 0.61] 24.0 0.0 8.0 20856.0 3.816456192E9 6948.0
1434654493788 3 [0.7, 0.49, 0.74] [0.58, 0.52, 0.6] 24.0 0.0 8.0 20856.0 3.816464384E9 6948.0
1434654494808 3 [0.7, 0.49, 0.74] [0.58, 0.52, 0.6] 24.0 0.0 8.0 20856.0 3.816329216E9 6948.0
1434654495828 3 [0.72, 0.49, 0.74] [0.59, 0.52, 0.6] 24.0 0.0 8.0 20856.0 3.816583168E9 6948.0
1434654496848 3 [0.72, 0.49, 0.74] [0.59, 0.52, 0.6] 24.0 0.0 8.0 20856.0 3.816337408E9 6948.0
1434654497868 3 [0.72, 0.45, 0.74] [0.59, 0.51, 0.6] 24.0 0.0 8.0 20856.0 3.816464384E9 6948.0
1434654498889 3 [0.72, 0.45, 0.68] [0.59, 0.51, 0.59] 24.0 0.0 8.0 20856.0 3.816083456E9 6948.0
1434654499910 3 [0.72, 0.45, 0.68] [0.59, 0.51, 0.59] 24.0 0.0 8.0 20856.0 3.815829504E9 6948.0
1434654500930 3 [0.67, 0.45, 0.68] [0.58, 0.51, 0.59] 24.0 0.0 8.0 20856.0 3.815964672E9 6948.0
1434654501951 3 [0.67, 0.45, 0.68] [0.58, 0.51, 0.59] 24.0 0.0 8.0 20856.0 3.815964672E9 6948.0
1434654502971 3 [0.67, 0.41, 0.68] [0.58, 0.5, 0.59] 24.0 0.0 8.0 20856.0 3.81571072E9 6948.0
1434654503991 3 [0.67, 0.41, 0.71] [0.58, 0.5, 0.6] 24.0 0.0 8.0 20856.0 3.815964672E9 6948.0
1434654505012 3 [0.67, 0.41, 0.71] [0.58, 0.5, 0.6] 24.0 0.0 8.0 20856.0 3.815313408E9 6948.0
1434654506032 3 [0.69, 0.41, 0.71] [0.58, 0.5, 0.6] 24.0 0.0 8.0 20856.0 3.81556736E9 6948.0
1434654507052 3 [0.69, 0.41, 0.71] [0.58, 0.5, 0.6] 24.0 0.0 8.0 20856.0 3.816718336E9 6948.0
1434654508072 3 [0.69, 0.38, 0.65] [0.58, 0.49, 0.59] 24.0 0.0 8.0 20856.0 3.81595648E9 6948.0
1434654509091 3 [0.69, 0.38, 0.65] [0.58, 0.49, 0.59] 24.0 0.0 8.0 20856.0 3.815829504E9 6948.0
1434654510111 3 [0.69, 0.38, 0.65] [0.58, 0.49, 0.59] 24.0 0.0 8.0 20856.0 3.81595648E9 6948.0
1434654511131 3 [0.64, 0.38, 0.65] [0.57, 0.49, 0.59] 24.0 0.0 8.0 20856.0 3.815837696E9 6948.0
1434654512151 3 [0.64, 0.38, 0.65] [0.57, 0.49, 0.59] 24.0 0.0 8.0 20856.0 3.815964672E9 6948.0
1434654513170 3 [0.64, 0.35, 0.68] [0.57, 0.49, 0.59] 24.0 0.0 8.0 20856.0 3.815837696E9 6948.0
1434654514190 3 [0.64, 0.35, 0.68] [0.57, 0.49, 0.59] 24.0 0.0 8.0 20856.0 3.813552128E9 6948.0
1434654515210 3 [0.64, 0.35, 0.68] [0.57, 0.49, 0.59] 24.0 0.0 8.0 20856.0 3.814424576E9 6948.0
1434654516229 3 [0.75, 0.35, 0.68] [0.6, 0.49, 0.59] 24.0 0.0 8.0 20856.0 3.814170624E9 6948.0
1434654517249 3 [0.75, 0.35, 0.68] [0.6, 0.49, 0.59] 24.0 0.0 8.0 20856.0 3.81405184E9 6948.0
1434654518268 3 [0.75, 0.32, 0.62] [0.6, 0.48, 0.58] 24.0 0.0 8.0 20856.0 3.813797888E9 6948.0
1434654519287 3 [0.75, 0.32, 0.62] [0.6, 0.48, 0.58] 24.0 0.0 8.0 20856.0 3.813797888E9 6948.0
1434654520308 3 [0.75, 0.32, 0.62] [0.6, 0.48, 0.58] 24.0 0.0 8.0 20856.0 3.813797888E9 6948.0
1434654521328 3 [0.69, 0.32, 0.62] [0.59, 0.48, 0.58] 24.0 0.0 8.0 20856.0 3.81380608E9 6948.0
1434654522348 3 [0.69, 0.37, 0.62] [0.59, 0.49, 0.58] 24.0 0.0 8.0 20856.0 3.813916672E9 6948.0
1434654523369 3 [0.69, 0.37, 0.57] [0.59, 0.49, 0.57] 24.0 0.0 8.0 20856.0 3.813789696E9 6948.0
1434654524387 3 [0.69, 0.37, 0.57] [0.59, 0.49, 0.57] 24.0 0.0 8.0 20856.0 3.814678528E9 6948.0
1434654525406 3 [0.63, 0.37, 0.57] [0.58, 0.49, 0.57] 24.0 0.0 8.0 20856.0 3.814424576E9 6948.0
1434654526425 3 [0.63, 0.37, 0.57] [0.58, 0.49, 0.57] 24.0 0.0 8.0 20856.0 3.814170624E9 6948.0
1434654527444 3 [0.63, 0.35, 0.57] [0.58, 0.48, 0.57] 24.0 0.0 8.0 20856.0 3.814178816E9 6948.0
1434654528463 3 [0.63, 0.35, 0.69] [0.58, 0.48, 0.6] 24.0 0.0 8.0 20856.0 3.81405184E9 6948.0
1434654529482 3 [0.63, 0.35, 0.69] [0.58, 0.48, 0.6] 24.0 0.0 8.0 20856.0 3.81405184E9 6948.0
1434654530503 3 [0.66, 0.35, 0.69] [0.58, 0.48, 0.6] 24.0 0.0 8.0 20856.0 3.81405184E9 6948.0
1434654531524 3 [0.66, 0.35, 0.69] [0.58, 0.48, 0.6] 24.0 0.0 8.0 20856.0 3.814187008E9 6948.0
1434654532543 3 [0.66, 0.48, 0.69] [0.58, 0.5, 0.6] 24.0 0.0 8.0 20856.0 3.814187008E9 6948.0
1434654533564 3 [0.66, 0.48, 0.63] [0.58, 0.5, 0.59] 24.0 0.0 8.0 20856.0 3.814838272E9 6948.0
1434654534585 3 [0.66, 0.48, 0.63] [0.58, 0.5, 0.59] 24.0 0.0 8.0 20856.0 3.814305792E9 6948.0
1434654535605 3 [0.69, 0.48, 0.63] [0.59, 0.5, 0.59] 24.0 0.0 8.0 20856.0 3.814170624E9 6948.0
1434654536624 3 [0.69, 0.48, 0.63] [0.59, 0.5, 0.59] 24.0 0.0 8.0 20856.0 3.814170624E9 6948.0
1434654537643 3 [0.69, 0.44, 0.63] [0.59, 0.49, 0.59] 24.0 0.0 8.0 20856.0 3.814178816E9 6948.0
1434654538662 3 [0.69, 0.44, 0.66] [0.59, 0.49, 0.59] 24.0 0.0 8.0 20856.0 3.814178816E9 6948.0
1434654539681 3 [0.69, 0.44, 0.66] [0.59, 0.49, 0.59] 24.0 0.0 8.0 20856.0 3.814178816E9 6948.0
1434654540700 3 [0.71, 0.44, 0.66] [0.6, 0.49, 0.59] 24.0 0.0 8.0 20856.0 3.814187008E9 6948.0
1434654541721 3 [0.71, 0.44, 0.66] [0.6, 0.49, 0.59] 24.0 0.0 8.0 20856.0 3.813535744E9 6948.0
1434654542742 3 [0.71, 0.48, 0.66] [0.6, 0.5, 0.59] 24.0 0.0 8.0 20856.0 3.813584896E9 6948.0
1434654543762 3 [0.71, 0.48, 0.61] [0.6, 0.5, 0.58] 24.0 0.0 8.0 20856.0 3.813433344E9 6948.0
1434654544781 3 [0.71, 0.48, 0.61] [0.6, 0.5, 0.58] 24.0 0.0 8.0 20856.0 3.81341696E9 6948.0
1434654545802 3 [0.66, 0.48, 0.61] [0.59, 0.5, 0.58] 24.0 0.0 8.0 20856.0 3.813543936E9 6948.0
1434654546824 3 [0.66, 0.48, 0.61] [0.59, 0.5, 0.58] 24.0 0.0 8.0 20856.0 3.813552128E9 6948.0
1434654547843 3 [0.66, 0.45, 0.61] [0.59, 0.49, 0.58] 24.0 0.0 8.0 20856.0 3.813552128E9 6948.0
1434654548862 3 [0.66, 0.45, 0.64] [0.59, 0.49, 0.59] 24.0 0.0 8.0 20856.0 3.813552128E9 6948.0
1434654549880 3 [0.66, 0.45, 0.64] [0.59, 0.49, 0.59] 24.0 0.0 8.0 20856.0 3.814060032E9 6948.0
1434654550900 3 [1.24, 0.45, 0.64] [0.71, 0.49, 0.59] 24.0 0.0 8.0 20856.0 3.813941248E9 6948.0
1434654551922 3 [1.24, 0.45, 0.64] [0.71, 0.49, 0.59] 24.0 0.0 8.0 20856.0 3.813797888E9 6948.0
1434654552941 3 [1.24, 1.05, 0.64] [0.71, 0.62, 0.59] 24.0 0.0 8.0 20856.0 3.813797888E9 6948.0
1434654553960 3 [1.24, 1.05, 1.23] [0.71, 0.62, 0.71] 24.0 0.0 8.0 20856.0 3.81380608E9 6948.0
1434654554980 3 [1.24, 1.05, 1.23] [0.71, 0.62, 0.71] 24.0 0.0 8.0 20856.0 3.813797888E9 6948.0
1434654556001 3 [1.14, 1.05, 1.23] [0.7, 0.62, 0.71] 24.0 0.0 8.0 20856.0 3.813797888E9 6948.0
1434654557020 3 [1.14, 1.05, 1.23] [0.7, 0.62, 0.71] 24.0 0.0 8.0 20856.0 3.813933056E9 6948.0
1434654558039 3 [1.14, 0.97, 1.13] [0.7, 0.61, 0.7] 24.0 0.0 8.0 20856.0 3.813933056E9 6948.0
1434654559059 3 [1.14, 0.97, 1.13] [0.7, 0.61, 0.7] 24.0 0.0 8.0 20856.0 3.813552128E9 6948.0
1434654560078 3 [1.14, 0.97, 1.13] [0.7, 0.61, 0.7] 24.0 0.0 8.0 20856.0 3.813425152E9 6948.0
1434654561098 3 [1.13, 0.97, 1.13] [0.7, 0.61, 0.7] 24.0 0.0 8.0 20856.0 3.81356032E9 6948.0
1434654562117 3 [1.13, 0.97, 1.13] [0.7, 0.61, 0.7] 24.0 0.0 8.0 20856.0 3.813433344E9 6948.0
1434654563136 3 [1.13, 0.97, 1.12] [0.7, 0.62, 0.71] 24.0 0.0 8.0 20856.0 3.813433344E9 6948.0
1434654564155 3 [1.13, 0.97, 1.12] [0.7, 0.62, 0.71] 24.0 0.0 8.0 20856.0 3.81356032E9 6948.0
1434654565175 3 [1.13, 0.97, 1.12] [0.7, 0.62, 0.71] 24.0 0.0 8.0 20856.0 3.813670912E9 6948.0
1434654566194 3 [1.04, 0.97, 1.12] [0.69, 0.62, 0.71] 24.0 0.0 8.0 20856.0 3.813679104E9 6948.0
1434654567214 3 [1.04, 0.97, 1.12] [0.69, 0.62, 0.71] 24.0 0.0 8.0 20856.0 3.813392384E9 6948.0
1434654568233 3 [1.04, 0.89, 1.03] [0.69, 0.6, 0.7] 24.0 0.0 8.0 20856.0 3.813425152E9 6948.0
1434654569254 3 [1.04, 0.89, 1.03] [0.69, 0.6, 0.7] 24.0 0.0 8.0 20856.0 3.813298176E9 6948.0
1434654570273 3 [1.04, 0.89, 1.03] [0.69, 0.6, 0.7] 24.0 0.0 8.0 20856.0 3.813298176E9 6948.0
1434654571292 3 [0.96, 0.89, 1.03] [0.68, 0.6, 0.7] 24.0 0.0 8.0 20856.0 3.813306368E9 6948.0
1434654572310 3 [0.96, 0.89, 1.03] [0.68, 0.6, 0.7] 24.0 0.0 8.0 20856.0 3.813433344E9 6948.0
1434654573339 3 [0.96, 1.22, 0.95] [0.68, 0.68, 0.68] 24.0 0.0 8.0 20856.0 3.813433344E9 6948.0
1434654574359 3 [0.96, 1.22, 0.95] [0.68, 0.68, 0.68] 24.0 0.0 8.0 20856.0 3.81394944E9 6948.0
1434654575380 3 [0.96, 1.22, 0.95] [0.68, 0.68, 0.68] 24.0 0.0 8.0 20856.0 3.813670912E9 6948.0
1434654576399 3 [0.88, 1.22, 0.95] [0.67, 0.68, 0.68] 24.0 0.0 8.0 20856.0 3.813670912E9 6948.0
1434654577418 3 [0.88, 1.12, 0.95] [0.67, 0.67, 0.68] 24.0 0.0 8.0 20856.0 3.813425152E9 6948.0
1434654578438 3 [0.88, 1.12, 0.95] [0.67, 0.67, 0.69] 24.0 0.0 8.0 20856.0 3.813552128E9 6948.0
1434654579479 3 [0.88, 1.12, 0.95] [0.67, 0.67, 0.69] 24.0 0.0 8.0 20856.0 3.813425152E9 6948.0
1434654580498 3 [0.89, 1.12, 0.95] [0.68, 0.67, 0.69] 24.0 0.0 8.0 20856.0 3.813425152E9 6948.0
1434654581517 3 [0.89, 1.12, 0.95] [0.68, 0.67, 0.69] 24.0 0.0 8.0 20856.0 3.81444096E9 6948.0
1434654582536 3 [0.89, 1.11, 0.95] [0.68, 0.67, 0.69] 24.0 0.0 8.0 20856.0 3.813924864E9 6948.0
1434654583556 3 [0.89, 1.11, 0.96] [0.68, 0.67, 0.69] 24.0 0.0 8.0 20856.0 3.813797888E9 6948.0
1434654584576 3 [0.89, 1.11, 0.96] [0.68, 0.67, 0.69] 24.0 0.0 8.0 20856.0 3.813679104E9 6948.0
1434654585596 3 [0.82, 1.11, 0.96] [0.66, 0.67, 0.69] 24.0 0.0 8.0 20856.0 3.813543936E9 6948.0
1434654586615 3 [0.82, 1.11, 0.96] [0.66, 0.67, 0.69] 24.0 0.0 8.0 20856.0 3.813670912E9 6948.0
1434654587634 3 [0.82, 1.02, 0.96] [0.66, 0.66, 0.69] 24.0 0.0 8.0 20856.0 3.813552128E9 6948.0
1434654588651 3 [0.82, 1.02, 1.04] [0.66, 0.66, 0.72] 24.0 0.0 8.0 20856.0 3.813679104E9 6948.0
1434654589671 3 [0.82, 1.02, 1.04] [0.66, 0.66, 0.72] 24.0 0.0 8.0 20856.0 3.814694912E9 6948.0
1434654590690 3 [0.83, 1.02, 1.04] [0.67, 0.66, 0.72] 24.0 0.0 8.0 20856.0 3.81458432E9 6948.0
1434654591708 3 [0.83, 1.02, 1.04] [0.67, 0.66, 0.72] 24.0 0.0 8.0 20856.0 3.813974016E9 6948.0
1434654592727 3 [0.83, 1.02, 1.04] [0.67, 0.67, 0.72] 24.0 0.0 8.0 20856.0 3.813814272E9 6948.0
