
1435110540483 3 [3.65, 0.07, 4.29] [2.08, 0.04, 5.56] 24.0 0.0 16.0 20856.0 2.65572352E8 13848.0
1435110541625 3 [3.65, 0.14, 4.29] [2.08, 0.06, 5.56] 24.0 0.0 16.0 20856.0 2.65428992E8 13848.0
1435110542763 3 [3.65, 0.14, 4.03] [2.08, 0.06, 5.48] 24.0 0.0 16.0 20856.0 2.65428992E8 13848.0
1435110543900 3 [3.65, 0.14, 4.03] [2.08, 0.06, 5.48] 24.0 0.0 16.0 20856.0 2.65056256E8 13848.0
1435110545038 3 [4.0, 0.14, 4.03] [2.18, 0.06, 5.48] 24.0 0.0 16.0 20856.0 2.65056256E8 13848.0
1435110546174 3 [4.0, 0.14, 4.03] [2.18, 0.06, 5.48] 24.0 0.0 16.0 20856.0 2.65302016E8 13848.0
1435110547316 3 [4.0, 0.13, 4.02] [2.18, 0.06, 5.46] 24.0 0.0 16.0 20856.0 2.653184E8 13848.0
1435110548456 3 [4.0, 0.13, 4.02] [2.18, 0.06, 5.46] 24.0 0.0 16.0 20856.0 2.653184E8 13848.0
1435110549594 3 [4.16, 0.13, 4.02] [2.24, 0.06, 5.46] 24.0 0.0 16.0 20856.0 2.653184E8 13848.0
1435110551445 3 [4.16, 0.12, 4.02] [2.24, 0.06, 5.46] 24.0 0.0 16.0 20856.0 2.65572352E8 13848.0
1435110554172 3 [4.16, 0.12, 4.34] [2.24, 0.06, 5.5] 24.0 0.0 16.0 20856.0 2.65928704E8 13848.0
1435110555307 3 [4.55, 0.12, 4.34] [2.36, 0.06, 5.5] 24.0 0.0 16.0 20856.0 2.6585088E8 13848.0
1435110556444 3 [4.55, 0.11, 4.34] [2.36, 0.05, 5.5] 24.0 0.0 16.0 20856.0 2.6556416E8 13848.0
1435110557583 3 [4.55, 0.11, 4.08] [2.36, 0.05, 5.43] 24.0 0.0 16.0 20856.0 2.65555968E8 13848.0
1435110558710 3 [4.55, 0.11, 4.08] [2.36, 0.05, 5.43] 24.0 0.0 16.0 20856.0 2.655232E8 13848.0
1435110559849 3 [4.5, 0.11, 4.08] [2.38, 0.05, 5.43] 24.0 0.0 16.0 20856.0 2.6556416E8 13848.0
1435110560977 3 [4.5, 0.11, 4.08] [2.38, 0.05, 5.43] 24.0 0.0 16.0 20856.0 2.6556416E8 13848.0
1435110562117 3 [4.5, 0.1, 4.31] [2.38, 0.05, 5.45] 24.0 0.0 16.0 20856.0 2.65310208E8 13848.0
1435110563266 3 [4.5, 0.1, 4.31] [2.38, 0.05, 5.45] 24.0 0.0 16.0 20856.0 2.65183232E8 13848.0
1435110564903 3 [4.7, 0.1, 4.31] [2.46, 0.05, 5.45] 24.0 0.0 16.0 20856.0 2.65682944E8 13848.0
1435110566037 3 [4.7, 0.1, 4.31] [2.46, 0.05, 5.45] 24.0 0.0 16.0 20856.0 2.65404416E8 13848.0
1435110567177 3 [4.7, 0.1, 4.85] [2.46, 0.05, 5.54] 24.0 0.0 16.0 20856.0 2.65056256E8 13848.0
1435110568558 3 [4.7, 0.1, 4.85] [2.46, 0.05, 5.54] 24.0 0.0 16.0 20856.0 2.66080256E8 13848.0
1435110572178 3 [4.65, 0.09, 4.62] [2.49, 0.05, 5.49] 24.0 0.0 16.0 20856.0 2.65818112E8 13848.0
1435110573309 3 [4.65, 0.09, 4.62] [2.49, 0.05, 5.49] 24.0 0.0 16.0 20856.0 2.65396224E8 13848.0
1435110574441 3 [4.65, 0.09, 4.62] [2.49, 0.05, 5.49] 24.0 0.0 16.0 20856.0 2.65302016E8 13848.0
1435110575582 3 [4.67, 0.09, 4.62] [2.53, 0.05, 5.49] 24.0 0.0 16.0 20856.0 2.65310208E8 13848.0
1435110576710 3 [4.67, 0.08, 4.62] [2.53, 0.05, 5.49] 24.0 0.0 16.0 20856.0 2.65183232E8 13848.0
1435110577848 3 [4.67, 0.08, 4.33] [2.53, 0.05, 5.41] 24.0 0.0 16.0 20856.0 2.65183232E8 13848.0
1435110579225 3 [4.67, 0.08, 4.33] [2.53, 0.05, 5.41] 24.0 0.0 16.0 20856.0 2.65183232E8 13848.0
1435110580363 3 [4.62, 0.08, 4.33] [2.55, 0.05, 5.41] 24.0 0.0 16.0 20856.0 2.65191424E8 13848.0
1435110581501 3 [4.62, 0.07, 4.33] [2.55, 0.05, 5.41] 24.0 0.0 16.0 20856.0 2.65064448E8 13848.0
1435110582638 3 [4.62, 0.07, 4.22] [2.55, 0.05, 5.37] 24.0 0.0 16.0 20856.0 2.65064448E8 13848.0
1435110583778 3 [4.62, 0.07, 4.22] [2.55, 0.05, 5.37] 24.0 0.0 16.0 20856.0 2.65572352E8 13848.0
1435110584913 3 [4.65, 0.07, 4.22] [2.59, 0.05, 5.37] 24.0 0.0 16.0 20856.0 2.65142272E8 13848.0
1435110586284 3 [4.65, 0.07, 4.22] [2.59, 0.05, 5.37] 24.0 0.0 16.0 20856.0 2.6517504E8 13848.0
1435110587422 3 [4.65, 0.07, 3.96] [2.59, 0.05, 5.3] 24.0 0.0 16.0 20856.0 2.65310208E8 13848.0
1435110591181 3 [4.6, 0.07, 3.96] [2.62, 0.05, 5.3] 24.0 0.0 16.0 20856.0 2.65183232E8 13848.0
1435110592319 3 [4.6, 0.06, 4.05] [2.62, 0.05, 5.29] 24.0 0.0 16.0 20856.0 2.65580544E8 13848.0
1435110593459 3 [4.6, 0.06, 4.05] [2.62, 0.05, 5.29] 24.0 0.0 16.0 20856.0 2.65191424E8 13848.0
1435110595104 3 [4.55, 0.06, 4.05] [2.64, 0.05, 5.29] 24.0 0.0 16.0 20856.0 2.65428992E8 13848.0
1435110596236 3 [4.55, 0.06, 4.05] [2.64, 0.05, 5.29] 24.0 0.0 16.0 20856.0 2.65428992E8 13848.0
1435110597372 3 [4.55, 0.06, 4.04] [2.64, 0.05, 5.27] 24.0 0.0 16.0 20856.0 2.65437184E8 13848.0
1435110598511 3 [4.55, 0.06, 4.04] [2.64, 0.05, 5.27] 24.0 0.0 16.0 20856.0 2.65310208E8 13848.0
1435110599653 3 [4.75, 0.06, 4.04] [2.71, 0.05, 5.27] 24.0 0.0 16.0 20856.0 2.6507264E8 13848.0
1435110600790 3 [4.75, 0.06, 4.04] [2.71, 0.05, 5.27] 24.0 0.0 16.0 20856.0 2.65064448E8 13848.0
1435110601922 3 [4.75, 0.05, 4.04] [2.71, 0.05, 5.27] 24.0 0.0 16.0 20856.0 2.65191424E8 13848.0
1435110603057 3 [4.75, 0.05, 5.48] [2.71, 0.05, 5.55] 24.0 0.0 16.0 20856.0 2.65064448E8 13848.0
1435110604186 3 [4.75, 0.05, 5.48] [2.71, 0.05, 5.55] 24.0 0.0 16.0 20856.0 2.65064448E8 13848.0
1435110605330 3 [4.93, 0.05, 5.48] [2.78, 0.05, 5.55] 24.0 0.0 16.0 20856.0 2.65048064E8 13848.0
1435110609196 3 [4.93, 0.05, 5.6] [2.78, 0.04, 5.57] 24.0 0.0 16.0 20856.0 2.6464256E8 13848.0
1435110610338 3 [4.93, 0.05, 5.6] [2.82, 0.04, 5.57] 24.0 0.0 16.0 20856.0 2.64810496E8 13848.0
1435110611483 3 [4.93, 0.04, 5.6] [2.82, 0.04, 5.57] 24.0 0.0 16.0 20856.0 2.64810496E8 13848.0
1435110612848 3 [4.93, 0.04, 6.27] [2.82, 0.04, 5.71] 24.0 0.0 16.0 20856.0 2.64810496E8 13848.0
1435110613980 3 [4.93, 0.04, 6.27] [2.82, 0.04, 5.71] 24.0 0.0 16.0 20856.0 2.65064448E8 13848.0
1435110615113 3 [4.94, 0.04, 6.27] [2.85, 0.04, 5.71] 24.0 0.0 16.0 20856.0 2.64634368E8 13848.0
1435110616251 3 [4.94, 0.04, 6.27] [2.85, 0.04, 5.71] 24.0 0.0 16.0 20856.0 2.65302016E8 13848.0
1435110617381 3 [4.94, 0.04, 6.09] [2.85, 0.04, 5.68] 24.0 0.0 16.0 20856.0 2.64921088E8 13848.0
1435110618514 3 [4.94, 0.04, 6.09] [2.85, 0.04, 5.68] 24.0 0.0 16.0 20856.0 2.64921088E8 13848.0
1435110619645 3 [4.54, 0.04, 6.09] [2.81, 0.04, 5.68] 24.0 0.0 16.0 20856.0 2.6492928E8 13848.0
1435110620772 3 [4.54, 0.04, 6.09] [2.81, 0.04, 5.68] 24.0 0.0 16.0 20856.0 2.6492928E8 13848.0
1435110621911 3 [4.54, 0.04, 6.09] [2.81, 0.04, 5.68] 24.0 0.0 16.0 20856.0 2.65699328E8 13848.0
1435110623050 3 [4.54, 0.04, 5.92] [2.81, 0.04, 5.66] 24.0 0.0 16.0 20856.0 2.65437184E8 13848.0
1435110624187 3 [4.54, 0.04, 5.92] [2.81, 0.04, 5.66] 24.0 0.0 16.0 20856.0 2.65691136E8 13848.0
1435110625323 3 [4.18, 0.04, 5.92] [2.76, 0.04, 5.66] 24.0 0.0 16.0 20856.0 2.65269248E8 13848.0
1435110626504 3 [4.18, 0.04, 5.92] [2.76, 0.04, 5.66] 24.0 0.0 16.0 20856.0 2.65183232E8 13848.0
1435110630182 3 [4.16, 0.04, 5.53] [2.78, 0.04, 5.58] 24.0 0.0 16.0 20856.0 2.67943936E8 13848.0
1435110632048 3 [4.16, 0.03, 5.53] [2.78, 0.04, 5.58] 24.0 0.0 16.0 20856.0 2.67603968E8 13848.0
1435110633179 3 [4.16, 0.03, 5.17] [2.78, 0.04, 5.5] 24.0 0.0 16.0 20856.0 2.67476992E8 13848.0
1435110634311 3 [4.16, 0.03, 5.17] [2.78, 0.04, 5.5] 24.0 0.0 16.0 20856.0 2.674688E8 13848.0
1435110635448 3 [4.47, 0.03, 5.17] [2.87, 0.04, 5.5] 24.0 0.0 16.0 20856.0 2.67460608E8 13848.0
1435110636579 3 [4.47, 0.03, 5.17] [2.87, 0.04, 5.5] 24.0 0.0 16.0 20856.0 2.67849728E8 13848.0
1435110637713 3 [4.47, 0.03, 4.91] [2.87, 0.04, 5.45] 24.0 0.0 16.0 20856.0 2.67595776E8 13848.0
1435110638842 3 [4.47, 0.03, 4.91] [2.87, 0.04, 5.45] 24.0 0.0 16.0 20856.0 2.67730944E8 13848.0
1435110639981 3 [4.75, 0.03, 4.91] [2.95, 0.04, 5.45] 24.0 0.0 16.0 20856.0 2.67689984E8 13848.0
1435110641105 3 [4.75, 0.03, 4.91] [2.95, 0.04, 5.45] 24.0 0.0 16.0 20856.0 2.67730944E8 13848.0
1435110642233 3 [4.75, 0.03, 4.6] [2.95, 0.04, 5.37] 24.0 0.0 16.0 20856.0 2.67730944E8 13848.0
1435110643366 3 [4.75, 0.03, 4.6] [2.95, 0.04, 5.37] 24.0 0.0 16.0 20856.0 2.6785792E8 13848.0
1435110644506 3 [4.75, 0.03, 4.6] [2.95, 0.04, 5.37] 24.0 0.0 16.0 20856.0 2.6785792E8 13848.0
1435110645874 3 [4.69, 0.03, 4.6] [2.97, 0.04, 5.37] 24.0 0.0 16.0 20856.0 2.68603392E8 13848.0
1435110647244 3 [4.69, 0.03, 4.95] [2.97, 0.04, 5.43] 24.0 0.0 16.0 20856.0 2.6781696E8 13848.0
1435110650196 3 [4.72, 0.03, 4.95] [3.0, 0.04, 5.43] 24.0 0.0 16.0 20856.0 2.674688E8 13848.0
1435110651336 3 [4.72, 0.03, 4.95] [3.0, 0.04, 5.43] 24.0 0.0 16.0 20856.0 2.67984896E8 13848.0
1435110652708 3 [4.72, 0.02, 4.64] [3.0, 0.04, 5.36] 24.0 0.0 16.0 20856.0 2.68230656E8 13848.0
1435110654087 3 [4.9, 0.02, 4.64] [3.07, 0.04, 5.36] 24.0 0.0 16.0 20856.0 2.67952128E8 13848.0
1435110655963 3 [4.9, 0.02, 4.64] [3.07, 0.04, 5.36] 24.0 0.0 16.0 20856.0 2.67841536E8 13848.0
1435110657097 3 [4.9, 0.02, 4.64] [3.07, 0.04, 5.36] 24.0 0.0 16.0 20856.0 2.68611584E8 13848.0
1435110658238 3 [4.9, 0.02, 5.07] [3.07, 0.04, 5.44] 24.0 0.0 16.0 20856.0 2.68070912E8 13848.0
1435110659373 3 [4.9, 0.02, 5.07] [3.07, 0.04, 5.44] 24.0 0.0 16.0 20856.0 2.6810368E8 13848.0
1435110660503 3 [4.83, 0.02, 5.07] [3.09, 0.04, 5.44] 24.0 0.0 16.0 20856.0 2.68484608E8 13848.0
1435110661635 3 [4.83, 0.02, 5.07] [3.09, 0.04, 5.44] 24.0 0.0 16.0 20856.0 2.68111872E8 13848.0
1435110662771 3 [4.83, 0.02, 4.82] [3.09, 0.04, 5.38] 24.0 0.0 16.0 20856.0 2.68111872E8 13848.0
1435110663909 3 [4.83, 0.02, 4.82] [3.09, 0.04, 5.38] 24.0 0.0 16.0 20856.0 2.68111872E8 13848.0
1435110665766 3 [4.52, 0.02, 4.82] [3.05, 0.04, 5.38] 24.0 0.0 16.0 20856.0 2.68255232E8 13848.0
1435110666894 3 [4.52, 0.02, 4.82] [3.05, 0.04, 5.38] 24.0 0.0 16.0 20856.0 2.68222464E8 13848.0
1435110668031 3 [4.52, 0.02, 4.51] [3.05, 0.04, 5.31] 24.0 0.0 16.0 20856.0 2.68857344E8 13848.0
1435110671170 3 [4.24, 0.02, 4.51] [3.02, 0.04, 5.31] 24.0 0.0 16.0 20856.0 2.68357632E8 13848.0
1435110672304 3 [4.24, 0.02, 4.47] [3.02, 0.04, 5.28] 24.0 0.0 16.0 20856.0 2.68611584E8 13848.0
1435110673437 3 [4.24, 0.02, 4.47] [3.02, 0.04, 5.28] 24.0 0.0 16.0 20856.0 2.67096064E8 13848.0
1435110674564 3 [3.9, 0.02, 4.47] [2.97, 0.04, 5.28] 24.0 0.0 16.0 20856.0 2.68111872E8 13848.0
1435110675695 3 [3.9, 0.02, 4.47] [2.97, 0.04, 5.28] 24.0 0.0 16.0 20856.0 2.67698176E8 13848.0
1435110676821 3 [3.9, 0.02, 4.47] [2.97, 0.04, 5.28] 24.0 0.0 16.0 20856.0 2.67587584E8 13848.0
1435110677948 3 [3.9, 0.02, 4.44] [2.97, 0.04, 5.26] 24.0 0.0 16.0 20856.0 2.67460608E8 13848.0
1435110679085 3 [3.9, 0.02, 4.44] [2.97, 0.04, 5.26] 24.0 0.0 16.0 20856.0 2.68476416E8 13848.0
1435110680213 3 [4.07, 0.02, 4.44] [3.02, 0.04, 5.26] 24.0 0.0 16.0 20856.0 2.67943936E8 13848.0
1435110681580 3 [4.07, 0.01, 4.44] [3.02, 0.04, 5.26] 24.0 0.0 16.0 20856.0 2.67849728E8 13848.0
1435110682717 3 [4.07, 0.01, 4.16] [3.02, 0.04, 5.19] 24.0 0.0 16.0 20856.0 2.68357632E8 13848.0
1435110683844 3 [4.07, 0.01, 4.16] [3.02, 0.04, 5.19] 24.0 0.0 16.0 20856.0 2.67984896E8 13848.0
1435110685476 3 [4.38, 0.01, 4.16] [3.1, 0.04, 5.19] 24.0 0.0 16.0 20856.0 2.67984896E8 13848.0
1435110689260 3 [4.38, 0.01, 5.75] [3.1, 0.04, 5.5] 24.0 0.0 16.0 20856.0 2.4983552E8 13848.0
1435110690399 3 [4.75, 0.01, 5.75] [3.2, 0.04, 5.5] 24.0 0.0 16.0 20856.0 2.6888192E8 13848.0
1435110691773 3 [4.75, 0.01, 5.75] [3.2, 0.04, 5.5] 24.0 0.0 16.0 20856.0 2.6888192E8 13848.0
1435110692910 3 [4.75, 0.01, 5.37] [3.2, 0.04, 5.43] 24.0 0.0 16.0 20856.0 2.68890112E8 13848.0
1435110694051 3 [4.75, 0.01, 5.37] [3.2, 0.04, 5.43] 24.0 0.0 16.0 20856.0 2.69398016E8 13848.0
1435110695182 3 [4.77, 0.01, 5.37] [3.23, 0.04, 5.43] 24.0 0.0 16.0 20856.0 2.6927104E8 13848.0
1435110696320 3 [4.77, 0.01, 5.37] [3.23, 0.04, 5.43] 24.0 0.0 16.0 20856.0 2.69000704E8 13848.0
1435110697458 3 [4.77, 0.01, 5.02] [3.23, 0.04, 5.36] 24.0 0.0 16.0 20856.0 2.69000704E8 13848.0
1435110698589 3 [4.77, 0.01, 5.02] [3.23, 0.04, 5.36] 24.0 0.0 16.0 20856.0 2.69008896E8 13848.0
1435110699721 3 [4.87, 0.01, 5.02] [3.27, 0.04, 5.36] 24.0 0.0 16.0 20856.0 2.69008896E8 13848.0
1435110700858 3 [4.87, 0.01, 5.02] [3.27, 0.04, 5.36] 24.0 0.0 16.0 20856.0 2.69008896E8 13848.0
1435110701998 3 [4.87, 0.01, 5.02] [3.27, 0.03, 5.36] 24.0 0.0 16.0 20856.0 2.695168E8 13848.0
1435110703136 3 [4.87, 0.01, 4.78] [3.27, 0.03, 5.3] 24.0 0.0 16.0 20856.0 2.69111296E8 13848.0
1435110704273 3 [4.87, 0.01, 4.78] [3.27, 0.03, 5.3] 24.0 0.0 16.0 20856.0 2.6888192E8 13848.0
1435110705400 3 [4.56, 0.01, 4.78] [3.24, 0.03, 5.3] 24.0 0.0 16.0 20856.0 2.68238848E8 13848.0
1435110708193 3 [4.56, 0.01, 4.47] [3.24, 0.03, 5.23] 24.0 0.0 16.0 20856.0 2.67968512E8 13848.0
1435110709571 3 [4.56, 0.01, 4.47] [3.24, 0.03, 5.23] 24.0 0.0 16.0 20856.0 2.68992512E8 13848.0
1435110710707 3 [4.68, 0.01, 4.47] [3.28, 0.03, 5.23] 24.0 0.0 16.0 20856.0 2.68324864E8 13848.0
1435110712083 3 [4.68, 0.01, 4.47] [3.28, 0.03, 5.23] 24.0 0.0 16.0 20856.0 2.6810368E8 13848.0
1435110713215 3 [4.68, 0.01, 4.6] [3.28, 0.03, 5.24] 24.0 0.0 16.0 20856.0 2.67722752E8 13848.0
1435110714355 3 [4.68, 0.01, 4.6] [3.28, 0.03, 5.24] 24.0 0.0 16.0 20856.0 2.67730944E8 13848.0
1435110715486 3 [4.62, 0.01, 4.6] [3.29, 0.03, 5.24] 24.0 0.0 16.0 20856.0 2.67730944E8 13848.0
1435110716621 3 [4.62, 0.01, 4.6] [3.29, 0.03, 5.24] 24.0 0.0 16.0 20856.0 2.67730944E8 13848.0
1435110717750 3 [4.62, 0.01, 4.71] [3.29, 0.03, 5.25] 24.0 0.0 16.0 20856.0 2.67976704E8 13848.0
1435110718887 3 [4.62, 0.01, 4.71] [3.29, 0.03, 5.25] 24.0 0.0 16.0 20856.0 2.67976704E8 13848.0
1435110720019 3 [4.57, 0.01, 4.71] [3.31, 0.03, 5.25] 24.0 0.0 16.0 20856.0 2.6810368E8 13848.0
1435110721147 3 [4.57, 0.01, 4.71] [3.31, 0.03, 5.25] 24.0 0.0 16.0 20856.0 2.67849728E8 13848.0
1435110722280 3 [4.57, 0.01, 4.41] [3.31, 0.03, 5.18] 24.0 0.0 16.0 20856.0 2.67849728E8 13848.0
1435110723413 3 [4.57, 0.01, 4.41] [3.31, 0.03, 5.18] 24.0 0.0 16.0 20856.0 2.6785792E8 13848.0
1435110727176 3 [4.61, 0.01, 4.41] [3.33, 0.03, 5.18] 24.0 0.0 16.0 20856.0 2.68619776E8 13848.0
1435110728306 3 [4.61, 0.01, 4.46] [3.33, 0.03, 5.18] 24.0 0.0 16.0 20856.0 2.68484608E8 13848.0
1435110730161 3 [4.8, 0.01, 4.46] [3.39, 0.03, 5.18] 24.0 0.0 16.0 20856.0 2.6834944E8 13848.0
1435110731534 3 [4.8, 0.01, 4.46] [3.39, 0.03, 5.18] 24.0 0.0 16.0 20856.0 2.68357632E8 13848.0
1435110732673 3 [4.8, 0.01, 4.18] [3.39, 0.03, 5.11] 24.0 0.0 16.0 20856.0 2.67849728E8 13848.0
1435110733817 3 [4.8, 0.01, 4.18] [3.39, 0.03, 5.11] 24.0 0.0 16.0 20856.0 2.6810368E8 13848.0
1435110734956 3 [4.89, 0.01, 4.18] [3.44, 0.03, 5.11] 24.0 0.0 16.0 20856.0 2.6785792E8 13848.0
1435110736085 3 [4.89, 0.01, 4.18] [3.44, 0.03, 5.11] 24.0 0.0 16.0 20856.0 2.6785792E8 13848.0
1435110737225 3 [4.89, 0.01, 4.25] [3.44, 0.03, 5.11] 24.0 0.0 16.0 20856.0 2.6785792E8 13848.0
1435110738355 3 [4.89, 0.01, 4.25] [3.44, 0.03, 5.11] 24.0 0.0 16.0 20856.0 2.6771456E8 13848.0
1435110739487 3 [4.89, 0.01, 4.25] [3.44, 0.03, 5.11] 24.0 0.0 16.0 20856.0 2.6771456E8 13848.0
1435110740666 3 [4.98, 0.01, 4.25] [3.48, 0.03, 5.11] 24.0 0.0 16.0 20856.0 2.68619776E8 13848.0
1435110741803 3 [4.98, 0.01, 4.25] [3.48, 0.03, 5.11] 24.0 0.0 16.0 20856.0 2.69262848E8 13848.0
1435110745200 3 [5.06, 0.01, 4.23] [3.52, 0.03, 5.09] 24.0 0.0 16.0 20856.0 2.69135872E8 13848.0
1435110746839 3 [5.06, 0.0, 4.23] [3.52, 0.03, 5.09] 24.0 0.0 16.0 20856.0 2.69144064E8 13848.0
1435110747976 3 [5.06, 0.0, 3.97] [3.52, 0.03, 5.02] 24.0 0.0 16.0 20856.0 2.69144064E8 13848.0
1435110749107 3 [5.06, 0.0, 3.97] [3.52, 0.03, 5.02] 24.0 0.0 16.0 20856.0 2.69389824E8 13848.0
1435110750249 3 [5.06, 0.0, 3.97] [3.55, 0.03, 5.02] 24.0 0.0 16.0 20856.0 2.69221888E8 13848.0
1435110751389 3 [5.06, 0.0, 3.97] [3.55, 0.03, 5.02] 24.0 0.0 16.0 20856.0 2.69262848E8 13848.0
1435110752525 3 [5.06, 0.0, 3.89] [3.55, 0.03, 4.99] 24.0 0.0 16.0 20856.0 2.69262848E8 13848.0
1435110753663 3 [5.06, 0.0, 3.89] [3.55, 0.03, 4.99] 24.0 0.0 16.0 20856.0 2.69262848E8 13848.0
1435110754801 3 [5.21, 0.0, 3.89] [3.6, 0.03, 4.99] 24.0 0.0 16.0 20856.0 2.69262848E8 13848.0
