
1435111187821 3 [3.37, 0.0, 2.41] [2.23, 0.01, 3.89] 24.0 0.0 16.0 20856.0 2.68619776E8 13848.0
1435111188956 3 [3.37, 0.0, 2.41] [2.23, 0.01, 3.89] 24.0 0.0 16.0 20856.0 2.6863616E8 13848.0
1435111190091 3 [3.5, 0.0, 2.41] [2.27, 0.01, 3.89] 24.0 0.0 16.0 20856.0 2.68644352E8 13848.0
1435111191227 3 [3.5, 0.0, 2.41] [2.27, 0.01, 3.89] 24.0 0.0 16.0 20856.0 2.69533184E8 13848.0
1435111192362 3 [3.5, 0.0, 2.41] [2.27, 0.01, 3.89] 24.0 0.0 16.0 20856.0 2.68992512E8 13848.0
1435111193497 3 [3.5, 0.0, 2.37] [2.27, 0.01, 3.86] 24.0 0.0 16.0 20856.0 2.69017088E8 13848.0
1435111194632 3 [3.5, 0.0, 2.37] [2.27, 0.01, 3.86] 24.0 0.0 16.0 20856.0 2.69017088E8 13848.0
1435111195770 3 [3.78, 0.0, 2.37] [2.35, 0.01, 3.86] 24.0 0.0 16.0 20856.0 2.6902528E8 13848.0
1435111196897 3 [3.78, 0.0, 2.37] [2.35, 0.01, 3.86] 24.0 0.0 16.0 20856.0 2.6902528E8 13848.0
1435111198022 3 [3.78, 0.0, 2.18] [2.35, 0.01, 3.8] 24.0 0.0 16.0 20856.0 2.6902528E8 13848.0
1435111199156 3 [3.78, 0.0, 2.18] [2.35, 0.01, 3.8] 24.0 0.0 16.0 20856.0 2.69287424E8 13848.0
1435111200293 3 [3.96, 0.0, 2.18] [2.41, 0.01, 3.8] 24.0 0.0 16.0 20856.0 2.69160448E8 13848.0
1435111201417 3 [3.96, 0.0, 2.18] [2.41, 0.01, 3.8] 24.0 0.0 16.0 20856.0 2.69033472E8 13848.0
1435111202553 3 [3.96, 0.0, 2.18] [2.41, 0.01, 3.8] 24.0 0.0 16.0 20856.0 2.69033472E8 13848.0
1435111203681 3 [3.96, 0.0, 2.09] [2.41, 0.01, 3.75] 24.0 0.0 16.0 20856.0 2.69033472E8 13848.0
1435111204815 3 [3.96, 0.0, 2.09] [2.41, 0.01, 3.75] 24.0 0.0 16.0 20856.0 2.69017088E8 13848.0
1435111205952 3 [3.96, 0.0, 2.09] [2.44, 0.01, 3.75] 24.0 0.0 16.0 20856.0 2.69017088E8 13848.0
1435111207090 3 [3.96, 0.0, 2.09] [2.44, 0.01, 3.75] 24.0 0.0 16.0 20856.0 2.69787136E8 13848.0
1435111208228 3 [3.96, 0.0, 2.0] [2.44, 0.01, 3.7] 24.0 0.0 16.0 20856.0 2.68992512E8 13848.0
1435111209366 3 [3.96, 0.0, 2.0] [2.44, 0.01, 3.7] 24.0 0.0 16.0 20856.0 2.68898304E8 13848.0
1435111210504 3 [4.04, 0.0, 2.0] [2.48, 0.01, 3.7] 24.0 0.0 16.0 20856.0 2.68906496E8 13848.0
1435111211642 3 [4.04, 0.0, 2.0] [2.48, 0.01, 3.7] 24.0 0.0 16.0 20856.0 2.68906496E8 13848.0
1435111212777 3 [4.04, 0.0, 2.32] [2.48, 0.01, 3.74] 24.0 0.0 16.0 20856.0 2.70176256E8 13848.0
1435111213913 3 [4.04, 0.0, 2.32] [2.48, 0.01, 3.74] 24.0 0.0 16.0 20856.0 2.7019264E8 13848.0
1435111215049 3 [4.36, 0.0, 2.32] [2.57, 0.01, 3.74] 24.0 0.0 16.0 20856.0 2.70176256E8 13848.0
1435111216178 3 [4.36, 0.0, 2.32] [2.57, 0.01, 3.74] 24.0 0.0 16.0 20856.0 2.70176256E8 13848.0
1435111217313 3 [4.36, 0.0, 2.32] [2.57, 0.01, 3.74] 24.0 0.0 16.0 20856.0 2.70176256E8 13848.0
1435111218446 3 [4.36, 0.0, 2.46] [2.57, 0.01, 3.75] 24.0 0.0 16.0 20856.0 2.70176256E8 13848.0
1435111219585 3 [4.36, 0.0, 2.46] [2.57, 0.01, 3.75] 24.0 0.0 16.0 20856.0 2.70184448E8 13848.0
1435111220718 3 [4.09, 0.0, 2.46] [2.55, 0.01, 3.75] 24.0 0.0 16.0 20856.0 2.70184448E8 13848.0
1435111221845 3 [4.09, 0.0, 2.46] [2.55, 0.01, 3.75] 24.0 0.0 16.0 20856.0 2.70184448E8 13848.0
1435111222979 3 [4.09, 0.0, 2.34] [2.55, 0.01, 3.7] 24.0 0.0 16.0 20856.0 2.70184448E8 13848.0
1435111224111 3 [4.09, 0.0, 2.34] [2.55, 0.01, 3.7] 24.0 0.0 16.0 20856.0 2.7019264E8 13848.0
1435111225237 3 [3.76, 0.0, 2.34] [2.51, 0.01, 3.7] 24.0 0.0 16.0 20856.0 2.7019264E8 13848.0
1435111226369 3 [3.76, 0.0, 2.34] [2.51, 0.01, 3.7] 24.0 0.0 16.0 20856.0 2.70176256E8 13848.0
1435111227502 3 [3.76, 0.0, 2.34] [2.51, 0.01, 3.7] 24.0 0.0 16.0 20856.0 2.70184448E8 13848.0
1435111228636 3 [3.76, 0.0, 2.23] [2.51, 0.01, 3.66] 24.0 0.0 16.0 20856.0 2.69787136E8 13848.0
1435111229771 3 [3.76, 0.0, 2.23] [2.51, 0.01, 3.66] 24.0 0.0 16.0 20856.0 2.69406208E8 13848.0
1435111230903 3 [3.94, 0.0, 2.23] [2.56, 0.01, 3.66] 24.0 0.0 16.0 20856.0 2.69406208E8 13848.0
1435111232030 3 [3.94, 0.0, 2.23] [2.56, 0.01, 3.66] 24.0 0.0 16.0 20856.0 2.694144E8 13848.0
1435111233161 3 [3.94, 0.0, 2.29] [2.56, 0.01, 3.65] 24.0 0.0 16.0 20856.0 2.694144E8 13848.0
1435111234292 3 [3.94, 0.0, 2.29] [2.56, 0.01, 3.65] 24.0 0.0 16.0 20856.0 2.694144E8 13848.0
1435111235449 3 [4.03, 0.0, 2.29] [2.6, 0.01, 3.65] 24.0 0.0 16.0 20856.0 2.6927104E8 13848.0
1435111236581 3 [4.03, 0.0, 2.29] [2.6, 0.01, 3.65] 24.0 0.0 16.0 20856.0 2.6927104E8 13848.0
1435111237712 3 [4.03, 0.0, 2.35] [2.6, 0.01, 3.64] 24.0 0.0 16.0 20856.0 2.69152256E8 13848.0
1435111238845 3 [4.03, 0.0, 2.35] [2.6, 0.01, 3.64] 24.0 0.0 16.0 20856.0 2.6902528E8 13848.0
1435111239971 3 [4.03, 0.0, 2.35] [2.6, 0.01, 3.64] 24.0 0.0 16.0 20856.0 2.6902528E8 13848.0
1435111241105 3 [4.18, 0.0, 2.35] [2.66, 0.01, 3.64] 24.0 0.0 16.0 20856.0 2.6902528E8 13848.0
1435111242235 3 [4.18, 0.08, 2.35] [2.66, 0.03, 3.64] 24.0 0.0 16.0 20856.0 2.69033472E8 13848.0
1435111243407 3 [4.18, 0.08, 2.24] [2.66, 0.03, 3.59] 24.0 0.0 16.0 20856.0 2.69033472E8 13848.0
1435111244557 3 [4.18, 0.08, 2.24] [2.66, 0.03, 3.59] 24.0 0.0 16.0 20856.0 2.69033472E8 13848.0
1435111245699 3 [4.49, 0.08, 2.24] [2.75, 0.03, 3.59] 24.0 0.0 16.0 20856.0 2.69017088E8 13848.0
1435111246830 3 [4.49, 0.08, 2.24] [2.75, 0.03, 3.59] 24.0 0.0 16.0 20856.0 2.68763136E8 13848.0
1435111247961 3 [4.49, 0.08, 2.14] [2.75, 0.03, 3.55] 24.0 0.0 16.0 20856.0 2.68763136E8 13848.0
1435111249097 3 [4.49, 0.08, 2.14] [2.75, 0.03, 3.55] 24.0 0.0 16.0 20856.0 2.68763136E8 13848.0
1435111250235 3 [4.69, 0.08, 2.14] [2.82, 0.03, 3.55] 24.0 0.0 16.0 20856.0 2.68771328E8 13848.0
1435111251366 3 [4.69, 0.08, 2.14] [2.82, 0.03, 3.55] 24.0 0.0 16.0 20856.0 2.68771328E8 13848.0
1435111252499 3 [4.69, 0.07, 2.14] [2.82, 0.03, 3.55] 24.0 0.0 16.0 20856.0 2.68771328E8 13848.0
1435111253631 3 [4.69, 0.07, 2.05] [2.82, 0.03, 3.51] 24.0 0.0 16.0 20856.0 2.69033472E8 13848.0
1435111254776 3 [4.69, 0.07, 2.05] [2.82, 0.03, 3.51] 24.0 0.0 16.0 20856.0 2.68906496E8 13848.0
1435111255959 3 [4.72, 0.07, 2.05] [2.86, 0.03, 3.51] 24.0 0.0 16.0 20856.0 2.68906496E8 13848.0
1435111257099 3 [4.72, 0.06, 2.05] [2.86, 0.03, 3.51] 24.0 0.0 16.0 20856.0 2.68763136E8 13848.0
1435111258231 3 [4.72, 0.06, 2.13] [2.86, 0.03, 3.5] 24.0 0.0 16.0 20856.0 2.68763136E8 13848.0
1435111259358 3 [4.72, 0.06, 2.13] [2.86, 0.03, 3.5] 24.0 0.0 16.0 20856.0 2.68771328E8 13848.0
1435111260486 3 [4.74, 0.06, 2.13] [2.89, 0.03, 3.5] 24.0 0.0 16.0 20856.0 2.68771328E8 13848.0
1435111261612 3 [4.74, 0.06, 2.13] [2.89, 0.03, 3.5] 24.0 0.0 16.0 20856.0 2.69152256E8 13848.0
1435111262738 3 [4.74, 0.06, 2.04] [2.89, 0.03, 3.46] 24.0 0.0 16.0 20856.0 2.68906496E8 13848.0
1435111263870 3 [4.74, 0.06, 2.04] [2.89, 0.03, 3.46] 24.0 0.0 16.0 20856.0 2.68906496E8 13848.0
1435111264997 3 [4.74, 0.06, 2.04] [2.89, 0.03, 3.46] 24.0 0.0 16.0 20856.0 2.68906496E8 13848.0
1435111266132 3 [4.76, 0.06, 2.04] [2.93, 0.03, 3.46] 24.0 0.0 16.0 20856.0 2.68906496E8 13848.0
1435111267266 3 [4.76, 0.05, 2.04] [2.93, 0.03, 3.46] 24.0 0.0 16.0 20856.0 2.68890112E8 13848.0
1435111268399 3 [4.76, 0.05, 2.67] [2.93, 0.03, 3.56] 24.0 0.0 16.0 20856.0 2.68890112E8 13848.0
1435111269525 3 [4.76, 0.05, 2.67] [2.93, 0.03, 3.56] 24.0 0.0 16.0 20856.0 2.69406208E8 13848.0
1435111270650 3 [4.94, 0.05, 2.67] [2.99, 0.03, 3.56] 24.0 0.0 16.0 20856.0 2.69152256E8 13848.0
1435111271786 3 [4.94, 0.05, 2.67] [2.99, 0.03, 3.56] 24.0 0.0 16.0 20856.0 2.69152256E8 13848.0
1435111272922 3 [4.94, 0.05, 2.7] [2.99, 0.03, 3.56] 24.0 0.0 16.0 20856.0 2.69033472E8 13848.0
1435111274053 3 [4.94, 0.05, 2.7] [2.99, 0.03, 3.56] 24.0 0.0 16.0 20856.0 2.69033472E8 13848.0
1435111275186 3 [5.1, 0.05, 2.7] [3.06, 0.03, 3.56] 24.0 0.0 16.0 20856.0 2.69033472E8 13848.0
1435111276317 3 [5.1, 0.05, 2.7] [3.06, 0.03, 3.56] 24.0 0.0 16.0 20856.0 2.69795328E8 13848.0
1435111277448 3 [5.1, 0.05, 2.7] [3.06, 0.03, 3.56] 24.0 0.0 16.0 20856.0 2.69398016E8 13848.0
1435111278589 3 [5.1, 0.05, 3.61] [3.06, 0.03, 3.73] 24.0 0.0 16.0 20856.0 2.69398016E8 13848.0
1435111279722 3 [5.1, 0.05, 3.61] [3.06, 0.03, 3.73] 24.0 0.0 16.0 20856.0 2.69406208E8 13848.0
1435111280853 3 [5.18, 0.05, 3.61] [3.11, 0.03, 3.73] 24.0 0.0 16.0 20856.0 2.69406208E8 13848.0
1435111281988 3 [5.18, 0.04, 3.61] [3.11, 0.03, 3.73] 24.0 0.0 16.0 20856.0 2.69406208E8 13848.0
1435111283126 3 [5.18, 0.04, 3.72] [3.11, 0.03, 3.75] 24.0 0.0 16.0 20856.0 2.69406208E8 13848.0
1435111284252 3 [5.18, 0.04, 3.72] [3.11, 0.03, 3.75] 24.0 0.0 16.0 20856.0 2.694144E8 13848.0
1435111285385 3 [5.64, 0.04, 3.72] [3.24, 0.03, 3.75] 24.0 0.0 16.0 20856.0 2.68906496E8 13848.0
1435111286517 3 [5.64, 0.04, 3.72] [3.24, 0.03, 3.75] 24.0 0.0 16.0 20856.0 2.68906496E8 13848.0
1435111287649 3 [5.64, 0.04, 3.5] [3.24, 0.03, 3.7] 24.0 0.0 16.0 20856.0 2.68763136E8 13848.0
1435111288780 3 [5.64, 0.04, 3.5] [3.24, 0.03, 3.7] 24.0 0.0 16.0 20856.0 2.68763136E8 13848.0
1435111289913 3 [5.64, 0.04, 3.5] [3.24, 0.03, 3.7] 24.0 0.0 16.0 20856.0 2.68771328E8 13848.0
1435111291047 3 [5.75, 0.04, 3.5] [3.3, 0.03, 3.7] 24.0 0.0 16.0 20856.0 2.68771328E8 13848.0
1435111292182 3 [5.75, 0.04, 3.5] [3.3, 0.03, 3.7] 24.0 0.0 16.0 20856.0 2.68771328E8 13848.0
1435111293317 3 [5.75, 0.04, 3.54] [3.3, 0.03, 3.71] 24.0 0.0 16.0 20856.0 2.694144E8 13848.0
1435111294444 3 [5.75, 0.04, 3.54] [3.3, 0.03, 3.71] 24.0 0.0 16.0 20856.0 2.69287424E8 13848.0
1435111295567 3 [5.69, 0.04, 3.54] [3.33, 0.03, 3.71] 24.0 0.0 16.0 20856.0 2.69287424E8 13848.0
1435111296698 3 [5.69, 0.04, 3.54] [3.33, 0.03, 3.71] 24.0 0.0 16.0 20856.0 2.69287424E8 13848.0
1435111297833 3 [5.69, 0.03, 3.58] [3.33, 0.03, 3.71] 24.0 0.0 16.0 20856.0 2.69144064E8 13848.0
1435111298970 3 [5.69, 0.03, 3.58] [3.33, 0.03, 3.71] 24.0 0.0 16.0 20856.0 2.69144064E8 13848.0
1435111300112 3 [5.64, 0.03, 3.58] [3.36, 0.03, 3.71] 24.0 0.0 16.0 20856.0 2.69398016E8 13848.0
1435111301247 3 [5.64, 0.03, 3.58] [3.36, 0.03, 3.71] 24.0 0.0 16.0 20856.0 2.69406208E8 13848.0
1435111302381 3 [5.64, 0.03, 3.58] [3.36, 0.03, 3.71] 24.0 0.0 16.0 20856.0 2.69152256E8 13848.0
1435111303514 3 [5.64, 0.03, 3.37] [3.36, 0.03, 3.67] 24.0 0.0 16.0 20856.0 2.69033472E8 13848.0
1435111304645 3 [5.64, 0.03, 3.37] [3.36, 0.03, 3.67] 24.0 0.0 16.0 20856.0 2.69033472E8 13848.0
1435111305781 3 [5.91, 0.03, 3.37] [3.45, 0.03, 3.67] 24.0 0.0 16.0 20856.0 2.69033472E8 13848.0
1435111306909 3 [5.91, 0.03, 3.37] [3.45, 0.03, 3.67] 24.0 0.0 16.0 20856.0 2.69033472E8 13848.0
1435111308045 3 [5.91, 0.03, 3.18] [3.45, 0.02, 3.62] 24.0 0.0 16.0 20856.0 2.68763136E8 13848.0
1435111309179 3 [5.91, 0.03, 3.18] [3.45, 0.02, 3.62] 24.0 0.0 16.0 20856.0 2.68857344E8 13848.0
1435111310311 3 [5.99, 0.03, 3.18] [3.51, 0.02, 3.62] 24.0 0.0 16.0 20856.0 2.68898304E8 13848.0
1435111311445 3 [5.99, 0.03, 3.18] [3.51, 0.02, 3.62] 24.0 0.0 16.0 20856.0 2.68898304E8 13848.0
1435111312584 3 [5.99, 0.03, 3.18] [3.51, 0.02, 3.62] 24.0 0.0 16.0 20856.0 2.68898304E8 13848.0
1435111313713 3 [5.99, 0.03, 2.93] [3.51, 0.02, 3.56] 24.0 0.0 16.0 20856.0 2.68906496E8 13848.0
1435111314847 3 [5.99, 0.03, 2.93] [3.51, 0.02, 3.56] 24.0 0.0 16.0 20856.0 2.68906496E8 13848.0
1435111315983 3 [6.07, 0.03, 2.93] [3.57, 0.02, 3.56] 24.0 0.0 16.0 20856.0 2.694144E8 13848.0
1435111317118 3 [6.07, 0.02, 2.93] [3.57, 0.02, 3.56] 24.0 0.0 16.0 20856.0 2.68906496E8 13848.0
1435111318247 3 [6.07, 0.02, 2.77] [3.57, 0.02, 3.52] 24.0 0.0 16.0 20856.0 2.68763136E8 13848.0
1435111319377 3 [6.07, 0.02, 2.77] [3.57, 0.02, 3.52] 24.0 0.0 16.0 20856.0 2.68771328E8 13848.0
1435111320506 3 [6.31, 0.02, 2.77] [3.66, 0.02, 3.52] 24.0 0.0 16.0 20856.0 2.68771328E8 13848.0
1435111321638 3 [6.31, 0.02, 2.77] [3.66, 0.02, 3.52] 24.0 0.0 16.0 20856.0 2.69533184E8 13848.0
1435111322768 3 [6.31, 0.02, 2.63] [3.66, 0.02, 3.48] 24.0 0.0 16.0 20856.0 2.69406208E8 13848.0
1435111323897 3 [6.31, 0.02, 2.63] [3.66, 0.02, 3.48] 24.0 0.0 16.0 20856.0 2.69287424E8 13848.0
1435111325030 3 [6.31, 0.02, 2.63] [3.66, 0.02, 3.48] 24.0 0.0 16.0 20856.0 2.69287424E8 13848.0
1435111326163 3 [6.28, 0.02, 2.63] [3.7, 0.02, 3.48] 24.0 0.0 16.0 20856.0 2.69287424E8 13848.0
1435111327289 3 [6.28, 0.02, 2.63] [3.7, 0.02, 3.48] 24.0 0.0 16.0 20856.0 2.69287424E8 13848.0
1435111328418 3 [6.28, 0.02, 2.66] [3.7, 0.02, 3.47] 24.0 0.0 16.0 20856.0 2.6927104E8 13848.0
1435111329548 3 [6.28, 0.02, 2.66] [3.7, 0.02, 3.47] 24.0 0.0 16.0 20856.0 2.70041088E8 13848.0
1435111331183 3 [6.26, 0.02, 2.66] [3.74, 0.02, 3.47] 24.0 0.0 16.0 20856.0 2.6937344E8 13848.0
1435111332311 3 [6.26, 0.02, 2.66] [3.74, 0.02, 3.47] 24.0 0.0 16.0 20856.0 2.69406208E8 13848.0
1435111333446 3 [6.26, 0.02, 2.61] [3.74, 0.02, 3.45] 24.0 0.0 16.0 20856.0 2.694144E8 13848.0
1435111334592 3 [6.26, 0.02, 2.61] [3.74, 0.02, 3.45] 24.0 0.0 16.0 20856.0 2.694144E8 13848.0
1435111335721 3 [6.32, 0.02, 2.61] [3.79, 0.02, 3.45] 24.0 0.0 16.0 20856.0 2.694144E8 13848.0
1435111336855 3 [6.32, 0.02, 2.61] [3.79, 0.02, 3.45] 24.0 0.0 16.0 20856.0 2.69922304E8 13848.0
1435111337992 3 [6.32, 0.02, 2.64] [3.79, 0.02, 3.44] 24.0 0.0 16.0 20856.0 2.69144064E8 13848.0
1435111339125 3 [6.32, 0.02, 2.64] [3.79, 0.02, 3.44] 24.0 0.0 16.0 20856.0 2.69144064E8 13848.0
1435111340254 3 [6.21, 0.02, 2.64] [3.81, 0.02, 3.44] 24.0 0.0 16.0 20856.0 2.69152256E8 13848.0
1435111341389 3 [6.21, 0.02, 2.64] [3.81, 0.02, 3.44] 24.0 0.0 16.0 20856.0 2.69152256E8 13848.0
1435111342513 3 [6.21, 0.02, 2.64] [3.81, 0.02, 3.44] 24.0 0.0 16.0 20856.0 2.69152256E8 13848.0
1435111343638 3 [6.21, 0.02, 3.79] [3.81, 0.02, 3.67] 24.0 0.0 16.0 20856.0 2.69160448E8 13848.0
1435111344759 3 [6.21, 0.02, 3.79] [3.81, 0.02, 3.67] 24.0 0.0 16.0 20856.0 2.69668352E8 13848.0
1435111345902 3 [6.36, 0.02, 3.79] [3.88, 0.02, 3.67] 24.0 0.0 16.0 20856.0 2.694144E8 13848.0
1435111347039 3 [6.36, 0.01, 3.79] [3.88, 0.02, 3.67] 24.0 0.0 16.0 20856.0 2.694144E8 13848.0
1435111348173 3 [6.36, 0.01, 3.56] [3.88, 0.02, 3.62] 24.0 0.0 16.0 20856.0 2.6927104E8 13848.0
1435111349307 3 [6.36, 0.01, 3.56] [3.88, 0.02, 3.62] 24.0 0.0 16.0 20856.0 2.69279232E8 13848.0
1435111350439 3 [6.25, 0.01, 3.56] [3.9, 0.02, 3.62] 24.0 0.0 16.0 20856.0 2.69279232E8 13848.0
1435111351816 3 [6.25, 0.01, 3.56] [3.9, 0.02, 3.62] 24.0 0.0 16.0 20856.0 2.69279232E8 13848.0
1435111352950 3 [6.25, 0.01, 3.84] [3.9, 0.02, 3.68] 24.0 0.0 16.0 20856.0 2.69279232E8 13848.0
1435111354082 3 [6.25, 0.01, 3.84] [3.9, 0.02, 3.68] 24.0 0.0 16.0 20856.0 2.69668352E8 13848.0
1435111355218 3 [6.39, 0.01, 3.84] [3.97, 0.02, 3.68] 24.0 0.0 16.0 20856.0 2.694144E8 13848.0
1435111356353 3 [6.39, 0.01, 3.84] [3.97, 0.02, 3.68] 24.0 0.0 16.0 20856.0 2.694144E8 13848.0
1435111357497 3 [6.39, 0.01, 3.84] [3.97, 0.02, 3.68] 24.0 0.0 16.0 20856.0 2.69287424E8 13848.0
1435111358629 3 [6.39, 0.01, 3.61] [3.97, 0.02, 3.63] 24.0 0.0 16.0 20856.0 2.69144064E8 13848.0
1435111359768 3 [6.39, 0.01, 3.61] [3.97, 0.02, 3.63] 24.0 0.0 16.0 20856.0 2.69144064E8 13848.0
1435111360900 3 [6.2, 0.01, 3.61] [3.97, 0.02, 3.63] 24.0 0.0 16.0 20856.0 2.69144064E8 13848.0
1435111362289 3 [6.2, 0.01, 3.61] [3.97, 0.02, 3.63] 24.0 0.0 16.0 20856.0 2.68771328E8 13848.0
1435111363440 3 [6.2, 0.01, 3.48] [3.97, 0.02, 3.61] 24.0 0.0 16.0 20856.0 2.68771328E8 13848.0
1435111364566 3 [6.2, 0.01, 3.48] [3.97, 0.02, 3.61] 24.0 0.0 16.0 20856.0 2.6877952E8 13848.0
1435111365699 3 [6.18, 0.01, 3.48] [4.0, 0.02, 3.61] 24.0 0.0 16.0 20856.0 2.6877952E8 13848.0
1435111366832 3 [6.18, 0.01, 3.48] [4.0, 0.02, 3.61] 24.0 0.0 16.0 20856.0 2.6877952E8 13848.0
1435111367975 3 [6.18, 0.01, 3.36] [4.0, 0.02, 3.58] 24.0 0.0 16.0 20856.0 2.6927104E8 13848.0
